lat,lon,inUS,Within 500mi of Riyadh,Distance_from_Riyadh(in mi),Within 500mi of Tokyo,Distance_from_Tokyo(in mi),Within 500mi of Mexico City,Distance_from_Mexico City(in mi),Within 500mi of Lima,Distance_from_Lima(in mi),Within 500mi of Reykjavik,Distance_from_Reykjavik(in mi),Within 500mi of Zurich,Distance_from_Zurich(in mi),Within 500mi of Sydney,Distance_from_Sydney(in mi)
31.725458,113.812996,N,N,"4,049.528",N,"1,511.139",N,"8,282.911",N,"10,911.209",N,"5,390.598",N,"5,278.195",N,"5,145.031"
31.726711,117.05225,N,N,"4,235.671",N,"1,329.812",N,"8,166.371",N,"10,807.413",N,"5,447.871",N,"5,404.582",N,"5,048.876"
31.7284,115.793,N,N,"4,163.39",N,"1,400.19",N,"8,212.463",N,"10,850.001",N,"5,425.903",N,"5,355.704",N,"5,085.568"
31.729136,115.91241,N,N,"4,170.238",N,"1,393.493",N,"8,208.093",N,"10,846.035",N,"5,427.951",N,"5,360.313",N,"5,082.097"
31.7334,118.224,N,N,"4,302.664",N,"1,264.249",N,"8,122.046",N,"10,764.876",N,"5,467.256",N,"5,449.199",N,"5,016.194"
31.7339,117.335,N,N,"4,251.764",N,"1,313.862",N,"8,155.464",N,"10,797.049",N,"5,452.226",N,"5,415.096",N,"5,041.241"
31.73436,112.29147,N,N,"3,961.654",N,"1,596.262",N,"8,334.399",N,"10,952.004",N,"5,361.815",N,"5,217.308",N,"5,193.075"
31.73506,67.3574,N,N,"1,343.132",N,"4,072.92",N,"8,789.693",N,"9,798.951",N,"4,245.951",N,"3,229.241",N,"7,086.898"
31.736607,109.818855,N,N,"3,818.627",N,"1,734.942",N,"8,414.811",N,"11,007.555",N,"5,314.176",N,"5,117.643",N,"5,273.462"
31.7381,117.516,N,N,"4,262.067",N,"1,303.663",N,"8,148.475",N,"10,790.369",N,"5,455.025",N,"5,421.834",N,"5,036.358"
31.738289,116.48423,N,N,"4,202.923",N,"1,361.316",N,"8,186.719",N,"10,826.367",N,"5,437.318",N,"5,382.031",N,"5,065.946"
31.7392,116.039,N,N,"4,177.358",N,"1,386.199",N,"8,202.945",N,"10,841.273",N,"5,429.505",N,"5,364.713",N,"5,078.984"
31.739859,110.81493,N,N,"3,876.25",N,"1,678.982",N,"8,382.78",N,"10,986.705",N,"5,333.34",N,"5,157.779",N,"5,240.875"
31.74166,116.52909,N,N,"4,205.446",N,"1,358.736",N,"8,184.889",N,"10,824.65",N,"5,437.872",N,"5,383.592",N,"5,064.848"
31.7417,117.875,N,N,"4,282.564",N,"1,283.543",N,"8,134.8",N,"10,777.221",N,"5,460.853",N,"5,435.415",N,"5,026.454"
31.743963,111.22184,N,N,"3,899.733",N,"1,656.067",N,"8,369.301",N,"10,977.306",N,"5,340.893",N,"5,173.96",N,"5,227.895"
31.7444,118.504,N,N,"4,318.501",N,"1,248.394",N,"8,110.823",N,"10,753.883",N,"5,471.191",N,"5,459.302",N,"5,009.097"
31.745024,113.2004,N,N,"4,013.957",N,"1,545.072",N,"8,302.962",N,"10,927.272",N,"5,378.056",N,"5,252.943",N,"5,165.138"
31.74565,117.161095,N,N,"4,241.62",N,"1,323.326",N,"8,161.313",N,"10,802.544",N,"5,448.482",N,"5,407.788",N,"5,046.907"
31.7461,116.516,N,N,"4,204.629",N,"1,359.374",N,"8,185.131",N,"10,824.846",N,"5,437.352",N,"5,382.855",N,"5,065.494"
31.7467,115.673,N,N,"4,156.231",N,"1,406.52",N,"8,215.808",N,"10,852.865",N,"5,422.584",N,"5,350.083",N,"5,090.202"
31.74759,94.28362,N,N,"2,911.73",N,"2,603.983",N,"8,790.541",N,"10,967.837",N,"4,971.918",N,"4,458.727",N,"5,854.039"
31.749668,112.51205,N,N,"3,974.19",N,"1,583.576",N,"8,326.109",N,"10,945.381",N,"5,364.949",N,"5,225.332",N,"5,186.988"
31.7505,116.48,N,N,"4,202.498",N,"1,361.293",N,"8,186.215",N,"10,825.823",N,"5,436.438",N,"5,381.232",N,"5,066.803"
31.7511,116.32,N,N,"4,193.31",N,"1,370.229",N,"8,192.046",N,"10,831.201",N,"5,433.621",N,"5,375.002",N,"5,071.489"
31.75169,113.37044,N,N,"4,023.671",N,"1,535.402",N,"8,296.749",N,"10,922.161",N,"5,380.757",N,"5,259.346",N,"5,160.243"
31.752,117.463,N,N,"4,258.817",N,"1,306.325",N,"8,149.717",N,"10,791.5",N,"5,453.206",N,"5,419.071",N,"5,038.701"
31.753736,110.932144,N,N,"3,882.862",N,"1,672.121",N,"8,378.18",N,"10,983.227",N,"5,334.693",N,"5,161.806",N,"5,237.856"
31.7547,116.804,N,N,"4,221.015",N,"1,343.089",N,"8,174.061",N,"10,814.488",N,"5,441.758",N,"5,393.544",N,"5,057.691"
31.756847,110.672516,N,N,"3,867.807",N,"1,686.625",N,"8,386.401",N,"10,988.716",N,"5,329.482",N,"5,151.181",N,"5,246.5"
31.756945,116.49139,N,N,"4,203.055",N,"1,360.52",N,"8,185.45",N,"10,825.072",N,"5,436.21",N,"5,381.338",N,"5,066.859"
31.7587,117.276,N,N,"4,248.003",N,"1,316.627",N,"8,156.339",N,"10,797.772",N,"5,449.581",N,"5,411.531",N,"5,044.419"
31.76,117.018,N,N,"4,233.201",N,"1,331.016",N,"8,165.858",N,"10,806.762",N,"5,445.084",N,"5,401.526",N,"5,051.865"
31.76,117.547,N,N,"4,263.503",N,"1,301.462",N,"8,146.148",N,"10,788.06",N,"5,454.102",N,"5,421.879",N,"5,036.806"
31.7647,117.377,N,N,"4,253.696",N,"1,310.857",N,"8,152.253",N,"10,793.863",N,"5,450.904",N,"5,415.102",N,"5,041.909"
31.767,117.78,N,N,"4,276.732",N,"1,288.302",N,"8,137.034",N,"10,779.292",N,"5,457.578",N,"5,430.451",N,"5,030.659"
31.767948,98.076744,N,N,"3,134.029",N,"2,392.109",N,"8,720.001",N,"11,039.049",N,"5,060.405",N,"4,623.187",N,"5,702.541"
31.7717,116.511,N,N,"4,203.96",N,"1,359.111",N,"8,183.934",N,"10,823.574",N,"5,435.576",N,"5,381.331",N,"5,067.178"
31.7769,117.213,N,N,"4,244.116",N,"1,319.759",N,"8,157.712",N,"10,798.989",N,"5,447.303",N,"5,408.156",N,"5,047.313"
31.7784,118.282,N,N,"4,305.269",N,"1,260.039",N,"8,117.472",N,"10,760.316",N,"5,465.244",N,"5,449.05",N,"5,017.319"
31.77861,116.66472,N,N,"4,212.671",N,"1,350.369",N,"8,177.91",N,"10,817.94",N,"5,437.778",N,"5,386.918",N,"5,063.147"
31.7789,117.748,N,N,"4,274.716",N,"1,289.833",N,"8,137.605",N,"10,779.8",N,"5,456.251",N,"5,428.601",N,"5,032.281"
31.779587,117.32294,N,N,"4,250.372",N,"1,313.559",N,"8,153.474",N,"10,794.959",N,"5,449",N,"5,412.246",N,"5,044.346"
31.7825,116.745,N,N,"4,217.214",N,"1,345.798",N,"8,174.744",N,"10,814.966",N,"5,438.906",N,"5,389.818",N,"5,061.065"
31.782618,111.843445,N,N,"3,935.171",N,"1,620.402",N,"8,346.61",N,"10,960.151",N,"5,350.205",N,"5,196.952",N,"5,210.14"
31.783642,113.634705,N,N,"4,038.469",N,"1,519.928",N,"8,285.847",N,"10,912.795",N,"5,383.516",N,"5,268.175",N,"5,153.945"
31.783941,111.827515,N,N,"3,934.234",N,"1,621.269",N,"8,347.063",N,"10,960.456",N,"5,349.817",N,"5,196.247",N,"5,210.726"
31.79065,111.553566,N,N,"3,918.327",N,"1,636.501",N,"8,355.736",N,"10,966.61",N,"5,344.176",N,"5,184.93",N,"5,219.894"
31.7916,117.914,N,N,"4,284.016",N,"1,280.293",N,"8,130.686",N,"10,773.095",N,"5,458.206",N,"5,434.294",N,"5,028.389"
31.792,117.307,N,N,"4,249.269",N,"1,314.185",N,"8,153.406",N,"10,794.838",N,"5,447.907",N,"5,410.985",N,"5,045.549"
31.7928,118.377,N,N,"4,310.472",N,"1,254.428",N,"8,113.107",N,"10,756.025",N,"5,465.873",N,"5,451.917",N,"5,015.561"
31.793037,113.74546,N,N,"4,044.721",N,"1,513.526",N,"8,281.488",N,"10,909.074",N,"5,384.926",N,"5,272.072",N,"5,151.086"
31.7953,117.676,N,N,"4,270.341",N,"1,293.503",N,"8,139.436",N,"10,781.5",N,"5,453.949",N,"5,424.983",N,"5,035.303"
31.800117,114.20368,N,N,"4,071.002",N,"1,487.698",N,"8,265.133",N,"10,895.332",N,"5,392.805",N,"5,289.782",N,"5,137.472"
31.8002,117.321,N,N,"4,249.945",N,"1,313.229",N,"8,152.446",N,"10,793.891",N,"5,447.603",N,"5,411.095",N,"5,045.647"
31.801096,110.04135,N,N,"3,830.761",N,"1,721.14",N,"8,404.02",N,"10,998.972",N,"5,314.331",N,"5,123.442",N,"5,269.773"
31.8031,116.867,N,N,"4,223.896",N,"1,338.542",N,"8,169.134",N,"10,809.607",N,"5,439.645",N,"5,393.456",N,"5,058.795"
31.803467,66.32375,N,N,"1,286.435",N,"4,125.687",N,"8,767.768",N,"9,741.044",N,"4,211.651",N,"3,178.048",N,"7,140.878"
31.803888,112.15222,N,N,"3,952.727",N,"1,602.647",N,"8,335.117",N,"10,951.185",N,"5,354.645",N,"5,208.225",N,"5,201.537"
31.8053,118.004,N,N,"4,288.95",N,"1,274.975",N,"8,126.567",N,"10,769.075",N,"5,458.811",N,"5,437.019",N,"5,026.702"
31.808332,117.24167,N,N,"4,245.278",N,"1,317.489",N,"8,154.965",N,"10,796.241",N,"5,445.714",N,"5,407.619",N,"5,048.395"
31.81854,113.21176,N,N,"4,013.637",N,"1,542.924",N,"8,298.447",N,"10,922.469",N,"5,373.445",N,"5,249.648",N,"5,169.092"
31.820894,64.570045,N,N,"1,189.426",N,"4,217.772",N,"8,734.43",N,"9,644.652",N,"4,159.123",N,"3,095.277",N,"7,229.356"
31.8214,116.279,N,N,"4,189.917",N,"1,371.043",N,"8,189.743",N,"10,828.595",N,"5,428.268",N,"5,369.764",N,"5,076.9"
31.8228,116.527,N,N,"4,204.115",N,"1,357.141",N,"8,180.591",N,"10,820.151",N,"5,432.479",N,"5,379.294",N,"5,069.785"
31.824757,112.709335,N,N,"3,984.596",N,"1,570.972",N,"8,315.199",N,"10,935.581",N,"5,363.716",N,"5,229.376",N,"5,185.156"
31.8248,118.04,N,N,"4,290.703",N,"1,272.548",N,"8,124.177",N,"10,766.706",N,"5,458.124",N,"5,437.373",N,"5,026.881"
31.8256,116.174,N,N,"4,183.833",N,"1,376.83",N,"8,193.345",N,"10,831.864",N,"5,426.163",N,"5,365.475",N,"5,080.213"
31.8268,116.797,N,N,"4,219.528",N,"1,341.957",N,"8,170.444",N,"10,810.697",N,"5,436.875",N,"5,389.52",N,"5,062.235"
31.827362,111.3398,N,N,"3,905.525",N,"1,647.747",N,"8,360.656",N,"10,969.288",N,"5,337.702",N,"5,174.499",N,"5,228.897"
31.8283,117.461,N,N,"4,257.528",N,"1,304.811",N,"8,145.725",N,"10,787.38",N,"5,448.125",N,"5,415.007",N,"5,043.375"
31.8292,116.942,N,N,"4,227.799",N,"1,333.799",N,"8,164.961",N,"10,805.554",N,"5,439.209",N,"5,394.989",N,"5,058.216"
31.830685,117.244545,N,N,"4,245.101",N,"1,316.856",N,"8,153.663",N,"10,794.904",N,"5,444.285",N,"5,406.563",N,"5,049.664"
31.832132,111.67806,N,N,"3,925.001",N,"1,628.671",N,"8,349.259",N,"10,961.027",N,"5,343.832",N,"5,187.827",N,"5,218.3"
31.8325,116.354164,N,N,"4,194.062",N,"1,366.606",N,"8,186.397",N,"10,825.443",N,"5,428.842",N,"5,372.1",N,"5,075.381"
31.8328,117.576,N,N,"4,264.039",N,"1,298.29",N,"8,141.187",N,"10,783.033",N,"5,449.777",N,"5,419.186",N,"5,040.396"
31.832815,113.49143,N,N,"4,029.557",N,"1,526.951",N,"8,288.043",N,"10,913.852",N,"5,377.659",N,"5,259.997",N,"5,161.259"
31.832914,112.212776,N,N,"3,955.852",N,"1,598.658",N,"8,331.444",N,"10,947.852",N,"5,353.885",N,"5,209.173",N,"5,201.302"
31.8365,117.41,N,N,"4,254.483",N,"1,307.487",N,"8,147.191",N,"10,788.739",N,"5,446.717",N,"5,412.62",N,"5,045.316"
31.8411,117.366,N,N,"4,251.895",N,"1,309.848",N,"8,148.586",N,"10,790.044",N,"5,445.665",N,"5,410.689",N,"5,046.842"
31.842075,117.30701,N,N,"4,248.503",N,"1,313.124",N,"8,150.731",N,"10,792.074",N,"5,444.597",N,"5,408.371",N,"5,048.576"
31.8501,115.903,N,N,"4,167.929",N,"1,391.486",N,"8,201.861",N,"10,839.419",N,"5,419.81",N,"5,353.683",N,"5,089.61"
31.8504,117.011,N,N,"4,231.43",N,"1,329.495",N,"8,161.272",N,"10,801.977",N,"5,438.991",N,"5,396.544",N,"5,057.519"
31.8512,117.624,N,N,"4,266.502",N,"1,295.219",N,"8,138.411",N,"10,780.309",N,"5,449.372",N,"5,420.064",N,"5,040.156"
31.8523,117.107,N,N,"4,236.898",N,"1,324.088",N,"8,157.614",N,"10,798.528",N,"5,440.508",N,"5,400.143",N,"5,054.89"
31.856,117.181,N,N,"4,241.078",N,"1,319.874",N,"8,154.67",N,"10,795.734",N,"5,441.528",N,"5,402.798",N,"5,053.003"
31.857635,113.29505,N,N,"4,017.917",N,"1,537.455",N,"8,293.4",N,"10,917.794",N,"5,372.417",N,"5,250.956",N,"5,168.797"
31.8593,117.315,N,N,"4,248.697",N,"1,312.315",N,"8,149.513",N,"10,790.841",N,"5,443.594",N,"5,407.779",N,"5,049.391"
31.8604,118.458,N,N,"4,314.029",N,"1,248.457",N,"8,106.469",N,"10,749.401",N,"5,462.74",N,"5,451.451",N,"5,017.44"
31.861193,112.16783,N,N,"3,952.9",N,"1,600.605",N,"8,331.34",N,"10,947.214",N,"5,351.188",N,"5,205.946",N,"5,204.371"
31.863297,117.24686,N,N,"4,244.737",N,"1,316.039",N,"8,151.834",N,"10,793.019",N,"5,442.169",N,"5,404.951",N,"5,051.569"
31.86389,117.28083,N,N,"4,246.672",N,"1,314.128",N,"8,150.539",N,"10,791.791",N,"5,442.708",N,"5,406.226",N,"5,050.639"
31.8656,118.376,N,N,"4,309.263",N,"1,252.922",N,"8,109.309",N,"10,752.16",N,"5,461.033",N,"5,448.054",N,"5,020.024"
31.8663,116.493,N,N,"4,201.519",N,"1,358.133",N,"8,179.49",N,"10,818.849",N,"5,429.019",N,"5,375.719",N,"5,073.384"
31.8704,118.317,N,N,"4,305.817",N,"1,256.113",N,"8,111.292",N,"10,754.082",N,"5,459.732",N,"5,445.553",N,"5,021.95"
31.873083,117.45803,N,N,"4,256.67",N,"1,304.031",N,"8,143.448",N,"10,785.022",N,"5,445.113",N,"5,412.553",N,"5,046.169"
31.8734,117.389,N,N,"4,252.716",N,"1,307.882",N,"8,146.005",N,"10,787.45",N,"5,443.92",N,"5,409.886",N,"5,048.144"
31.875269,109.70222,N,N,"3,810.279",N,"1,738.669",N,"8,410.392",N,"11,000.748",N,"5,302.857",N,"5,105.986",N,"5,285.236"
31.878056,111.256386,N,N,"3,900.086",N,"1,651.4",N,"8,360.475",N,"10,967.984",N,"5,332.796",N,"5,168.595",N,"5,234.513"
31.8815,118.147,N,N,"4,295.93",N,"1,265.367",N,"8,117.138",N,"10,759.73",N,"5,456.16",N,"5,438.486",N,"5,027.346"
31.8819,117.814,N,N,"4,276.892",N,"1,283.956",N,"8,129.657",N,"10,771.806",N,"5,450.547",N,"5,425.736",N,"5,036.674"
31.8831,115.951,N,N,"4,170.202",N,"1,388.116",N,"8,198.328",N,"10,835.955",N,"5,418.475",N,"5,353.84",N,"5,090.178"
31.8856,117.902,N,N,"4,281.865",N,"1,278.962",N,"8,126.154",N,"10,768.425",N,"5,451.782",N,"5,428.909",N,"5,034.433"
31.8951,117.303,N,N,"4,247.464",N,"1,312.234",N,"8,148.047",N,"10,789.286",N,"5,441.022",N,"5,405.449",N,"5,051.896"
31.9004,117.963,N,N,"4,285.121",N,"1,275.243",N,"8,123.075",N,"10,765.411",N,"5,451.827",N,"5,430.466",N,"5,033.626"
31.9034,116.679,N,N,"4,211.621",N,"1,346.956",N,"8,170.666",N,"10,810.442",N,"5,429.783",N,"5,380.979",N,"5,070.244"
31.9038,116.826,N,N,"4,220.033",N,"1,338.725",N,"8,165.236",N,"10,805.389",N,"5,432.288",N,"5,386.631",N,"5,066.04"
31.905,117.267,N,N,"4,245.254",N,"1,314.039",N,"8,148.856",N,"10,790.004",N,"5,439.755",N,"5,403.548",N,"5,053.517"
31.9077,117.965,N,N,"4,285.121",N,"1,274.977",N,"8,122.613",N,"10,764.942",N,"5,451.377",N,"5,430.16",N,"5,034.013"
31.908726,67.64613,N,N,"1,362.767",N,"4,052.47",N,"8,782.792",N,"9,809.815",N,"4,243.949",N,"3,235.478",N,"7,078.982"
31.9116,118.081,N,N,"4,291.688",N,"1,268.416",N,"8,118.037",N,"10,760.513",N,"5,453.063",N,"5,434.387",N,"5,031.014"
31.9178,116.172,N,N,"4,182.363",N,"1,375.029",N,"8,188.422",N,"10,826.681",N,"5,420.045",N,"5,360.616",N,"5,085.799"
31.918673,111.955055,N,N,"3,939.903",N,"1,611.382",N,"8,335.153",N,"10,948.878",N,"5,343.417",N,"5,194.539",N,"5,214.471"
31.920921,113.46584,N,N,"4,026.909",N,"1,526.594",N,"8,283.993",N,"10,909.212",N,"5,371.408",N,"5,254.489",N,"5,167.224"
31.9233,116.478,N,N,"4,199.814",N,"1,357.79",N,"8,176.962",N,"10,816.136",N,"5,424.997",N,"5,372.178",N,"5,077.244"
31.9245,117.203,N,N,"4,241.296",N,"1,317.211",N,"8,150.188",N,"10,791.166",N,"5,437.375",N,"5,400.071",N,"5,056.515"
31.9255,117.757,N,N,"4,272.959",N,"1,286.223",N,"8,129.479",N,"10,771.478",N,"5,446.701",N,"5,421.272",N,"5,040.919"
31.9272,116.238,N,N,"4,186.007",N,"1,371.141",N,"8,185.511",N,"10,823.953",N,"5,420.574",N,"5,362.687",N,"5,084.441"
31.928082,113.6423,N,N,"4,036.966",N,"1,516.554",N,"8,277.517",N,"10,903.836",N,"5,374.174",N,"5,261.097",N,"5,162.205"
31.9312,117.117,N,N,"4,236.275",N,"1,321.88",N,"8,153.017",N,"10,793.795",N,"5,435.464",N,"5,396.414",N,"5,059.368"
31.934,116.628,N,N,"4,208.245",N,"1,349.176",N,"8,170.89",N,"10,810.456",N,"5,426.883",N,"5,377.419",N,"5,073.555"
31.9353,116.344,N,N,"4,191.961",N,"1,365.041",N,"8,181.209",N,"10,819.956",N,"5,421.882",N,"5,366.371",N,"5,081.847"
31.9354,116.928,N,N,"4,225.397",N,"1,332.364",N,"8,159.778",N,"10,800.11",N,"5,431.952",N,"5,388.918",N,"5,065.02"
31.9359,116.553,N,N,"4,203.922",N,"1,353.333",N,"8,173.537",N,"10,812.891",N,"5,425.462",N,"5,374.422",N,"5,075.833"
31.938,116.047,N,N,"4,174.904",N,"1,381.611",N,"8,191.866",N,"10,829.658",N,"5,416.532",N,"5,354.722",N,"5,090.656"
31.9397,117.629,N,N,"4,265.424",N,"1,293.079",N,"8,133.515",N,"10,775.281",N,"5,443.601",N,"5,415.627",N,"5,045.378"
31.940739,112.07386,N,N,"3,946.476",N,"1,604.273",N,"8,329.949",N,"10,944.573",N,"5,344.214",N,"5,198.168",N,"5,211.975"
31.942373,113.232315,N,N,"4,013.185",N,"1,539.257",N,"8,290.793",N,"10,914.338",N,"5,365.703",N,"5,244.153",N,"5,175.712"
31.9437,117.67,N,N,"4,267.705",N,"1,290.704",N,"8,131.769",N,"10,773.598",N,"5,444.029",N,"5,416.989",N,"5,044.467"
31.9452,117.374,N,N,"4,250.761",N,"1,307.219",N,"8,142.73",N,"10,784.018",N,"5,438.917",N,"5,405.56",N,"5,052.912"
31.946646,117.278046,N,N,"4,245.252",N,"1,312.554",N,"8,146.219",N,"10,787.311",N,"5,437.19",N,"5,401.8",N,"5,055.72"
31.947018,113.442184,N,N,"4,025.201",N,"1,527.394",N,"8,283.344",N,"10,908.281",N,"5,369.261",N,"5,252.222",N,"5,169.487"
31.9486,118.275,N,N,"4,302.188",N,"1,256.803",N,"8,108.755",N,"10,751.42",N,"5,453.852",N,"5,439.846",N,"5,027.875"
31.951,117.183,N,N,"4,239.75",N,"1,317.779",N,"8,149.512",N,"10,790.395",N,"5,435.282",N,"5,397.919",N,"5,058.684"
31.9533,117.516,N,N,"4,258.756",N,"1,299.112",N,"8,137.009",N,"10,778.552",N,"5,440.79",N,"5,410.585",N,"5,049.387"
31.955872,81.94829,N,N,"2,188.473",N,"3,279.927",N,"8,885.341",N,"10,520.18",N,"4,643.141",N,"3,895.811",N,"6,399.181"
31.956388,112.654724,N,N,"3,979.748",N,"1,571.373",N,"8,309.608",N,"10,928.868",N,"5,354.075",N,"5,220.52",N,"5,194.553"
31.957977,112.936325,N,N,"3,995.943",N,"1,555.545",N,"8,299.994",N,"10,921.36",N,"5,359.206",N,"5,231.625",N,"5,185.835"
31.9589,117.474,N,N,"4,256.269",N,"1,301.344",N,"8,138.276",N,"10,779.732",N,"5,439.708",N,"5,408.682",N,"5,050.912"
31.9649,116.787,N,N,"4,216.885",N,"1,339.642",N,"8,163.386",N,"10,803.3",N,"5,427.581",N,"5,381.948",N,"5,070.841"
31.968,116.529,N,N,"4,202.072",N,"1,354.015",N,"8,172.683",N,"10,811.89",N,"5,422.928",N,"5,371.827",N,"5,078.456"
31.9684,117.039,N,N,"4,231.251",N,"1,325.472",N,"8,153.908",N,"10,794.433",N,"5,431.672",N,"5,391.473",N,"5,063.838"
31.9715,118.126,N,N,"4,293.322",N,"1,264.645",N,"8,113.171",N,"10,755.631",N,"5,449.849",N,"5,432.963",N,"5,033.404"
31.973724,113.33764,N,N,"4,018.833",N,"1,532.72",N,"8,285.431",N,"10,909.539",N,"5,365.587",N,"5,246.725",N,"5,174.287"
31.973888,112.45583,N,N,"3,968.068",N,"1,582.18",N,"8,315.307",N,"10,932.907",N,"5,349.215",N,"5,211.718",N,"5,201.826"
31.976435,90.84495,N,N,"2,709.578",N,"2,789.749",N,"8,823.787",N,"10,859.131",N,"4,873.036",N,"4,296.28",N,"6,008.582"
31.979313,113.1144,N,N,"4,005.915",N,"1,545.129",N,"8,292.74",N,"10,915.276",N,"5,361.104",N,"5,237.601",N,"5,181.538"
31.9801,116.153,N,N,"4,180.363",N,"1,374.814",N,"8,185.735",N,"10,823.758",N,"5,415.604",N,"5,356.651",N,"5,090.087"
31.9803,117.814,N,N,"4,275.368",N,"1,281.894",N,"8,124.432",N,"10,766.438",N,"5,444.034",N,"5,420.584",N,"5,042.645"
31.983034,67.33558,N,N,"1,346.792",N,"4,066.758",N,"8,772.875",N,"9,791.062",N,"4,230.447",N,"3,217.864",N,"7,097.117"
31.983246,112.77102,N,N,"3,986.099",N,"1,564.311",N,"8,304.166",N,"10,924.17",N,"5,354.48",N,"5,223.778",N,"5,192.477"
31.9848,65.4736,N,N,"1,243.13",N,"4,165.175",N,"8,740.676",N,"9,690.083",N,"4,175.883",N,"3,130.722",N,"7,189.916"
31.986912,111.131874,N,N,"3,891.578",N,"1,656.205",N,"8,358.276",N,"10,963.868",N,"5,323.304",N,"5,158.114",N,"5,244.811"
31.989464,112.36785,N,N,"3,962.802",N,"1,586.804",N,"8,317.372",N,"10,934.175",N,"5,346.548",N,"5,207.425",N,"5,205.506"
31.9921,117.325,N,N,"4,247.246",N,"1,308.988",N,"8,142.045",N,"10,783.148",N,"5,434.983",N,"5,401.23",N,"5,057.137"
31.993927,111.25758,N,N,"3,898.746",N,"1,649.012",N,"8,353.784",N,"10,960.581",N,"5,325.25",N,"5,162.808",N,"5,241.161"
31.994957,117.57236,N,N,"4,261.339",N,"1,295.097",N,"8,132.687",N,"10,774.262",N,"5,438.988",N,"5,410.568",N,"5,050.322"
31.9971,117.115,N,N,"4,235.164",N,"1,320.63",N,"8,149.56",N,"10,790.199",N,"5,431.075",N,"5,392.901",N,"5,063.404"
31.9976,116.762,N,N,"4,214.967",N,"1,340.369",N,"8,162.545",N,"10,802.318",N,"5,424.992",N,"5,379.282",N,"5,073.528"
31.998257,110.079285,N,N,"3,830.671",N,"1,715.047",N,"8,391.351",N,"10,985.403",N,"5,302.225",N,"5,115.119",N,"5,279.787"
31.9987,117.553,N,N,"4,260.175",N,"1,296.102",N,"8,133.209",N,"10,774.743",N,"5,438.413",N,"5,409.631",N,"5,051.094"
32.0,90.0,N,N,"2,660.052",N,"2,835.978",N,"8,831.992",N,"10,830.916",N,"4,850.369",N,"4,257.589",N,"6,045.624"
32.0,117.0,N,N,"4,228.545",N,"1,327.004",N,"8,153.653",N,"10,794.018",N,"5,428.917",N,"5,388.326",N,"5,066.858"
32.0048,117.412,N,N,"4,252.025",N,"1,303.861",N,"8,138.134",N,"10,779.388",N,"5,435.621",N,"5,403.906",N,"5,055.443"
32.0065,116.884,N,N,"4,221.813",N,"1,333.36",N,"8,157.58",N,"10,797.646",N,"5,426.5",N,"5,383.521",N,"5,070.566"
32.0077,118.349,N,N,"4,305.483",N,"1,251.432",N,"8,102.838",N,"10,745.52",N,"5,451.169",N,"5,439.562",N,"5,029.427"
32.0084,110.44986,N,N,"3,851.957",N,"1,694.05",N,"8,378.993",N,"10,977.222",N,"5,308.766",N,"5,129.58",N,"5,268.21"
32.0089,116.491,N,N,"4,199.292",N,"1,355.305",N,"8,171.864",N,"10,810.856",N,"5,419.571",N,"5,368.235",N,"5,082.012"
32.01,117.254,N,N,"4,242.916",N,"1,312.59",N,"8,143.723",N,"10,784.642",N,"5,432.592",N,"5,397.57",N,"5,060.232"
32.0101,116.041,N,N,"4,173.511",N,"1,380.475",N,"8,188.169",N,"10,825.73",N,"5,411.672",N,"5,350.755",N,"5,095.151"
32.010357,112.08142,N,N,"3,946.038",N,"1,602.458",N,"8,325.737",N,"10,940.024",N,"5,339.802",N,"5,194.948",N,"5,215.78"
32.0113,118.064,N,N,"4,289.163",N,"1,267.28",N,"8,113.399",N,"10,755.728",N,"5,446.177",N,"5,428.51",N,"5,037.549"
32.0116,116.315,N,N,"4,189.178",N,"1,365.103",N,"8,178.138",N,"10,816.591",N,"5,416.343",N,"5,361.29",N,"5,087.269"
32.0141,117.876,N,N,"4,278.387",N,"1,277.728",N,"8,120.313",N,"10,762.366",N,"5,442.84",N,"5,421.185",N,"5,042.962"
32.01464,109.84335,N,N,"3,816.852",N,"1,727.962",N,"8,397.83",N,"10,988.947",N,"5,296.549",N,"5,104.752",N,"5,288.505"
32.0157,116.138,N,N,"4,178.984",N,"1,374.929",N,"8,184.349",N,"10,822.22",N,"5,412.995",N,"5,354.224",N,"5,092.659"
32.015827,65.10721,N,N,"1,223.636",N,"4,183.557",N,"8,731.881",N,"9,669.306",N,"4,163.27",N,"3,112.291",N,"7,209.368"
32.0166,117.761,N,N,"4,271.781",N,"1,284.104",N,"8,124.487",N,"10,766.354",N,"5,440.74",N,"5,416.657",N,"5,046.333"
32.0193,118.248,N,N,"4,299.538",N,"1,256.833",N,"8,106.041",N,"10,748.596",N,"5,448.719",N,"5,435.106",N,"5,032.928"
32.0229,117.939,N,N,"4,281.847",N,"1,274.025",N,"8,117.482",N,"10,759.618",N,"5,443.315",N,"5,423.131",N,"5,041.737"
32.02387,112.13162,N,N,"3,948.761",N,"1,599.373",N,"8,323.299",N,"10,937.938",N,"5,339.862",N,"5,196.267",N,"5,214.974"
32.0245,116.551,N,N,"4,202.495",N,"1,351.629",N,"8,168.829",N,"10,807.955",N,"5,419.578",N,"5,369.742",N,"5,081.218"
32.02483,112.017204,N,N,"3,942.158",N,"1,605.774",N,"8,327.045",N,"10,940.693",N,"5,337.645",N,"5,191.653",N,"5,218.658"
